0,1.3651,2.44707,-3.06585,2.16327,0.368965,
1,2.16327,-1.21597,-4.84082,1.91208,0.131371,
2,1.91208,0.0493632,-5.1066,1.92174,0.0050301,
3,1.92174,-1.72746e-05,-5.11038,1.92174,1.75898e-06,
