0,2.92174,-3.27976,-3.27367,8.30558,0.648219,
1,8.30558,480.793,483.169,6.28226,0.322067,
2,6.28226,140.316,141.394,4.9801,0.261474,
3,4.9801,39.9983,40.4999,4.18262,0.190664,
4,4.18262,10.6931,10.9424,3.75364,0.114284,
5,3.75364,2.36481,2.50993,3.59069,0.0453823,
6,3.59069,0.296376,0.407724,3.56407,0.00746818,
7,3.56407,0.00956212,0.115696,3.56317,0.00025285,
