0,2.92174,-3.27976,0.556515,8.81514,0.668554,
1,8.81514,611.849,277.707,6.61191,0.33322,
2,6.61191,178.649,125.314,5.1863,0.27488,
3,5.1863,51.0936,57.7463,4.30151,0.205694,
4,4.30151,13.8333,28.0766,3.80881,0.129357,
5,3.80881,3.19272,15.6272,3.60451,0.0566806,
6,3.60451,0.450751,11.3193,3.56468,0.0111712,
7,3.56468,0.016011,10.5379,3.56316,0.000426411,
