0,0,-5,17.6883,0.282673,1,
1,0.282673,-0.886395,11.5549,0.359384,0.213453,
2,0.359384,-0.0572001,10.0558,0.365073,0.0155812,
3,0.365073,-0.000254156,9.94746,0.365098,6.99807e-05,
